data_counter,unix_time,year,month,day,hour,minute,second,timezone,volume,Stefanik,Noem,TimScott,Ramaswamy,Haley,Lake,Donalds,DeSantis,Kennedy,Carson,Vance
52373,1711669261,2024,3,28,19,41,1,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52374,1711669356,2024,3,28,19,42,36,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52375,1711669453,2024,3,28,19,44,13,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52376,1711669549,2024,3,28,19,45,49,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52377,1711669638,2024,3,28,19,47,18,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52378,1711669731,2024,3,28,19,48,51,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52379,1711669831,2024,3,28,19,50,31,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52380,1711669922,2024,3,28,19,52,2,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52381,1711670010,2024,3,28,19,53,30,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52382,1711670100,2024,3,28,19,55,0,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52383,1711670191,2024,3,28,19,56,31,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52384,1711670278,2024,3,28,19,57,58,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52385,1711670365,2024,3,28,19,59,25,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52386,1711670475,2024,3,28,20,1,15,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52387,1711670571,2024,3,28,20,2,51,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52388,1711670667,2024,3,28,20,4,27,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52389,1711670763,2024,3,28,20,6,3,EDT,574164,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52390,1711670863,2024,3,28,20,7,43,EDT,574169,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52391,1711670953,2024,3,28,20,9,13,EDT,574204,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52392,1711671052,2024,3,28,20,10,52,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52393,1711671148,2024,3,28,20,12,28,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52394,1711671237,2024,3,28,20,13,57,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52395,1711671334,2024,3,28,20,15,34,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
